,index,P_Z0,P_Z1,P_WH,T_Z0,T_Z1,top_icv_status,bottom_icv_status,failure,P_bottom,T_WH,Type
58,0,842.6876587295483,784.1444991900541,188.68829337664528,86.62844568631861,87.76076781588242,False,True,False,783.265173901282,71.9541792240612,
59,0,837.5394707323788,763.7752599711581,183.2899986629502,85.8172507506251,86.18937044544231,True,True,False,831.495146584822,75.167310302994,Open_Top
60,0,788.4486737151883,717.5624737894618,226.10140873161228,90.23200592732776,88.25931736541591,True,True,False,786.620711070651,72.0438368055541,
61,0,779.0662411445021,716.6280480618598,221.94047449500465,86.70885252696549,86.58878769588956,True,False,False,701.734516787208,66.4921493067313,Close_Bottom
62,0,793.5269649515818,724.34241494819,225.54291132880957,88.91802055452858,90.16859399170728,True,False,False,708.469796823844,70.3728397237895,
63,0,788.6278804102985,731.9710561109565,228.7825913294421,87.86788265779093,88.02045820732108,True,True,True,791.342578712785,71.1135576841756,Open_Bottom
64,0,823.4222148834027,750.9043566886309,224.14733747339918,89.41507230683007,88.69026306585522,True,True,False,819.869249048891,74.4753356141462,
65,0,814.2847327690856,760.6888696658111,220.10433427785688,90.51284730656073,87.63036435138417,True,True,False,816.630743287622,74.7881878657115,
66,0,828.4829961307553,789.2308123408272,84.92182429078048,85.69792110400229,84.31357037716712,True,True,False,828.678911908143,80.7288796980317,
67,0,838.5387104702083,796.2207408746809,82.47504125219112,84.33690862958042,86.2587098178643,False,True,False,761.370479550298,76.2600522029751,Close_Top
68,0,773.1887306927237,720.2562071718822,224.38210064779025,90.36597522327654,88.12396323316798,False,True,False,731.575726073459,67.7396809564937,
69,0,779.6685530533189,715.88336020291,225.72002060426647,89.18878488609434,88.32471162870836,True,True,True,780.370080714569,71.1487609024166,Open_Top
70,0,830.2041663121231,779.5734498487982,435.07910874363404,85.23838126440569,86.87389511390866,True,True,False,842.18846742948,53.8124348044088,
71,0,834.7210967659316,784.991997263128,440.7133934921596,84.17208730099959,84.12134580714218,True,True,True,847.077294200739,51.8506128073228,Close_Bottom
72,0,788.7338013240326,720.7710411827242,228.45499033258184,87.41320978050815,87.48433604530582,True,True,False,787.959152627359,70.1636117199889,
73,0,783.8012754606991,731.3756122573404,224.02737507776928,91.04090541221588,90.04008491208464,False,True,True,787.692851171289,73.8508737800394,Close_Top
74,0,836.1145660808271,785.9713021322234,169.77219168606396,87.4460980518853,87.40947582545594,False,True,False,836.608097827579,78.1851871963923,
75,0,840.1669885482318,775.67954501412,162.0951074142908,86.5371263224889,87.80218222602556,False,True,False,836.010580554995,78.1693380130725,
76,0,835.7592148763549,792.3613328067253,115.29940832008117,89.14678913597146,90.35626891784827,False,True,False,835.849022927917,84.0768577279256,
77,0,841.8306324640322,780.3269738693516,115.2770549262174,87.46045530186,88.03544252280841,True,True,True,836.565130349783,81.7623221369382,Open_Top
78,0,835.586690315461,784.3630461114076,119.36950140827798,85.6184103484329,86.57358315793402,True,True,False,833.679991989283,79.9385479637668,
79,0,849.0080035773738,787.1097107183385,112.62335512895376,87.10491207009096,83.36148637515768,False,True,False,775.33677526422,77.7429473480308,Close_Top
80,0,837.8737799950748,785.4704871344084,114.90666351240704,83.59249039460343,86.37856722097948,False,True,False,766.419871140751,73.5061844596203,
81,0,837.3827170637261,794.9281240931574,113.17934459921706,86.41755450299434,88.10270066131473,False,True,False,765.698313670208,76.3146086781489,
82,0,794.8075823029952,732.1766537239768,215.84957869701466,87.62145651695046,90.09568534396615,False,True,False,748.098742440845,67.4359126765398,
83,0,793.0949141263237,740.7411221487577,224.05861283174193,89.03044652107359,87.98220862379056,True,True,True,796.711973560437,72.504951255007,Open_Top
84,0,783.399857130904,731.044238213895,225.9257330289499,88.99592602365794,90.29979842396696,True,True,False,787.430112640597,72.8607355368856,
85,0,788.898412036799,716.940783501236,227.9657176984634,88.25089043038888,86.53179760952911,True,True,True,786.812082874939,70.0516867837305,Close_Bottom
86,0,784.5954304744519,723.031895762208,228.2170596730464,87.87342876452581,87.55507618916619,True,True,False,785.937452795521,70.4033761546588,
87,0,776.5891044497877,721.6289145210998,224.73280826186695,87.17224533705118,88.64080457810142,True,True,False,780.054266350258,70.5679578605821,
88,0,840.6694839526219,756.1772029173275,192.43471116403154,88.82930032879042,86.35472075433275,True,True,False,831.41372830826,76.0823733672084,
89,0,819.8992559951898,763.0275876034046,189.36368828824848,85.1128443004834,85.48059475915952,True,True,True,819.845049315761,73.5485087702183,Close_Bottom
90,0,837.9761150619091,780.1640864234976,116.31307293650296,89.96823214442361,88.48718743675778,True,True,False,833.940240884377,82.9827003560675,
91,0,829.4911403647168,766.8551765970363,116.67662840482265,87.1948456684911,90.49018420685223,False,True,True,759.708170233781,76.3459589085638,Close_Top
92,0,782.9845009131551,733.4022692131817,227.55225714893828,91.33693645529385,87.58620281100448,False,True,False,740.261399064187,69.2674083836043,
93,0,789.5769020190737,724.3733181768441,220.85219138093353,93.53305418516481,88.96713335648512,True,True,True,789.253684727442,74.7649910272006,Open_Top
94,0,787.7622856454494,736.982099170179,225.80097971159898,86.71726105304214,90.31571138147598,True,True,False,792.120356645975,72.2617004301335,
95,0,794.7866305229463,730.6813386264839,227.22144660029795,87.74576254342023,87.65547032082607,False,True,True,750.087516872453,66.6637645943957,Close_Top
96,0,773.955803822369,719.2797268144868,203.35225905361344,81.5542201551565,90.24884482749168,False,True,False,728.592526643307,60.8644371733555,
97,0,783.1912351956827,715.3436326842982,213.45069860879107,83.98993265532401,90.58143441260744,True,True,True,782.057676998769,70.6233598670756,Open_Top
98,0,782.1128756190435,719.996994087978,223.32018088798907,85.4450737771099,88.3990603017661,True,True,False,783.192251150849,69.7826436597071,
99,0,787.8715827302786,727.5632608223813,223.8433563539454,88.24031229190969,88.69375164805565,True,False,False,711.240147090347,69.281972954147,Close_Bottom
100,0,787.0944459084709,723.9487379817302,232.5815362987367,87.83861343786278,89.8872367658228,True,False,False,709.779497871803,69.4868550516382,
101,0,782.7439123675882,722.0575545893198,226.69451622174196,86.87847230932367,88.32285848242219,True,True,False,784.36407180807,70.308500905339,Open_Bottom
102,0,834.5884032580437,781.6267308520062,415.75343280723337,87.47821611731743,89.2028568741772,True,True,False,844.854035723428,58.8000614124002,
103,0,834.7553567635514,774.7948799894264,418.1711635251248,87.8374282309059,89.39561612643244,True,True,False,842.909407086693,58.2265056088728,
104,0,783.3073441864175,730.9011709161273,225.2910409354159,87.5825734094851,87.15783370625809,True,True,False,787.312593589767,70.5846271354618,
105,0,788.2938707803182,719.7716831026252,223.84131880568444,89.37313510336537,88.35352924160853,True,True,True,787.143480165925,71.8750965890115,Close_Bottom
106,0,828.9935511924913,776.2941134393722,248.25567976521458,85.05196421418017,85.99632310316436,True,True,False,832.354458741453,70.5311221881829,
107,0,843.5447135540378,777.4648429359278,244.41262330102023,83.27077407821001,84.93009164513948,True,True,False,842.251688470687,69.8728443959166,
108,0,778.3528750358299,710.2251150977658,213.15030142197796,89.66284876212508,89.21705352140452,True,True,False,777.208909796549,72.503558568174,
109,0,759.6772159239686,703.2290180569116,213.91656007909057,91.10936324078727,88.38334465188592,True,True,False,762.770103193897,71.7777197133123,
110,0,843.5610986637257,779.9997708478038,225.785027204853,85.4451203140616,89.1589368542957,True,True,False,842.243275597671,74.4217716720383,
111,0,839.8126911381828,776.1519894854363,224.41513970327676,87.48291376555258,89.40775953397336,False,True,True,838.514752152558,75.3571015064729,Close_Top
112,0,784.7724547747167,719.3581359907138,193.2335797500245,87.5458912745253,89.23353113251895,False,True,False,783.462718741117,73.4946737396408,
113,0,774.890643714648,724.277853850016,190.51969814550006,88.11434541215841,88.54673754687656,False,True,False,778.215038844972,73.5520285933284,
114,0,781.8624439171242,725.2161314497337,223.08260603036595,89.04584183296993,88.78576206282392,False,True,False,784.555691109179,71.9770314903125,
115,0,791.6497493545949,723.7204708983215,229.16335835254472,91.43020203989774,88.03618303645268,True,True,False,790.768806692641,72.6909923328045,Open_Top
116,0,791.5047524457635,732.6056670432171,230.02378402734985,88.89472881561876,88.90905453290226,True,True,False,793.490064319434,72.0796374381455,
117,0,783.8386053870308,723.8779974020745,227.44559359002892,88.25217501089111,86.63576907672287,True,True,True,785.65861616172,70.2026533066556,Close_Bottom
118,0,846.217631860477,774.4212731439502,238.90696495654248,85.29855833846912,83.39660777817808,True,True,False,842.798562717373,70.52100453631,
119,0,834.0113275854163,769.3088737996655,233.41001274711812,83.83964724863742,86.40065645191234,True,True,False,832.995683905696,71.0221608456566,
120,0,848.4907356403205,771.7310677904796,229.33244614797485,85.61605313049216,88.68300093042184,True,True,False,843.018853433111,73.7297451971755,
121,0,841.7849191111503,786.4220734554896,230.14498805388743,89.65479885192461,89.24996156731073,True,True,True,843.121051268515,76.4023192493014,Close_Bottom
122,0,799.3153543352279,730.7405667736157,206.73713716077083,91.23051838888705,87.03952101164813,True,True,False,797.053483965338,74.2957543895716,
123,0,799.094363007426,732.4409290065926,209.00341224239483,87.74654568639856,88.14143269049849,True,True,True,797.576878809732,72.9146508574116,Close_Bottom
124,0,786.3157755652627,727.9691273091009,221.8511442771841,91.9689547669464,89.94728843904225,True,True,False,788.263879997543,74.3688026118456,
125,0,784.5067961954078,729.2390584658096,226.21792670595292,89.6250485592306,87.64777184724373,False,True,True,787.646108278751,71.6977900346948,Close_Top
126,0,779.9809545252142,727.903133647785,227.827068764809,87.47049618674126,89.16901436888575,False,True,False,784.308237414812,71.1600592157822,
127,0,781.4667939571867,727.0306008996645,224.83336944994642,87.85522246056223,88.01448537989833,True,True,True,784.917057655825,70.9566532859108,Open_Top
128,0,790.3363158762589,731.2534610913119,193.28308716132148,87.49983975369713,87.85034603212199,True,True,False,790.768140712182,73.4579920528849,
129,0,792.9404441430315,727.9853249290901,185.9173496193964,90.17741241131128,87.93174716173297,False,True,True,791.163800641894,75.2878198716384,Close_Top
130,0,788.0893323874344,727.6923810026233,230.7430798819616,90.30342335955112,90.23929440473135,False,True,False,789.73851508128,73.0808775123064,
131,0,779.3451593478574,732.3150097644428,223.68254990700748,90.81912746012063,88.52531825377974,False,True,False,784.928853431515,72.819524863121,
132,0,765.899763631682,701.9494430525993,207.06154490762557,89.98311342558179,88.11308889064304,False,True,False,766.219530882594,71.8130223958248,
133,0,754.5026212702277,708.3449336868505,214.5967858270095,90.60817412759691,87.71278604428973,True,True,True,760.80697425517,71.1026151163724,Open_Top
134,0,838.3174955888074,773.4225365728395,150.53210984899113,86.88236455362171,87.47140115636061,True,True,False,833.615333550872,78.7549817975836,
135,0,852.1289129284677,776.1826657931038,152.72416401275157,87.93072528376874,87.31507580853506,False,True,True,843.663556361009,79.5417831699894,Close_Top
136,0,783.2421081220451,727.6998837117729,225.46714818313808,88.29093818670374,89.75025046770729,False,True,False,786.327701124614,72.1012567557312,
137,0,797.3997251673692,719.0215070071247,219.77260083955684,92.41834416779773,87.06874330692587,True,True,False,792.559651886615,73.6495993624297,Open_Top
138,0,771.7264530643322,733.1110268669212,226.2948400518438,88.17056517297792,86.10100386078666,True,True,False,780.044926965882,69.8739984067104,
139,0,784.4510267476353,717.9938380148222,226.49268540681416,89.09847059878965,90.01312725091366,True,False,True,704.098219447605,69.6193914617018,Close_Bottom
140,0,791.2552196898405,717.5410781286971,194.79871165483044,89.42087717830802,88.12173185871154,True,False,False,696.320868857354,70.1944874962336,
141,0,775.1647963934038,735.3953772284162,193.8933551001428,89.19960182530421,90.03552446040291,True,False,True,781.64794712545,75.1356204922599,Open_Bottom
142,0,773.9456590313061,710.4070058208019,221.8162249468814,89.04277240198259,90.3326112299534,True,False,False,774.754311663029,71.9297370861124,
143,0,778.3914962883445,716.6360855825403,227.9651366864043,89.18704385380579,89.41892062556555,True,False,True,779.857877276634,71.5036181779393,Open_Bottom
144,0,794.398703742804,723.0804843629413,229.50372616007928,89.82205799655358,88.83639937468791,True,False,False,792.378825607255,72.2684876567856,
145,0,788.6060454955546,737.3749233560399,226.40840938821833,86.75460752803471,89.18151206910412,True,True,False,792.829661789232,71.6534037306514,Open_Bottom
146,0,801.1680195703941,704.54079062302,229.23994609340554,87.9696983981695,89.43291840869024,True,True,False,790.362329906585,70.9247695558244,
147,0,775.5365037808456,719.4035667990597,225.21007337319625,85.63645200670364,87.7477465785359,True,False,True,705.302704101381,67.5854807000829,Close_Bottom
148,0,781.0702408373662,717.9834529259617,226.13924862335548,88.32274336377633,89.35204597853364,True,False,False,704.312599732787,68.9813818476953,
149,0,791.6501746846616,730.386079228028,231.9692764299451,88.58226737757464,86.14315346322205,True,True,True,792.993900562732,70.3272126425581,Open_Bottom
150,0,780.6989925285467,731.581014502984,225.0631700716608,88.8477947128368,90.07091944713234,True,True,False,785.723870023818,72.6877446108962,
151,0,788.8643135803123,715.3573790030093,228.02787824819194,89.07206818205633,88.74276417227209,True,True,False,786.271340456252,71.414548609222,
152,0,803.2276527730152,730.3983296353211,231.0349003467688,87.29273903033138,86.93776348203129,True,True,False,800.532857340914,70.5601865305957,
153,0,800.559143463105,747.1710414059556,222.4189106444623,83.47976636000469,89.45945283992579,True,False,False,726.141874540777,71.7016118758078,Close_Bottom
154,0,777.2990884052504,728.6376069334655,226.49565987283583,84.94850769966109,87.1361566100994,True,False,False,712.712629557612,67.6364521105237,
155,0,782.2099498676736,716.3366004189793,227.97608783928595,84.57317340506869,90.25279828302554,True,False,False,702.727227631487,69.6030417713629,
156,0,839.26341261626,782.1363962296984,213.55755816798836,87.62071573263727,88.51043712981432,True,False,False,751.929999288769,73.9765197429615,
157,0,840.9037373484477,766.5335253647352,227.42176011977952,88.53602901408699,89.5074470890236,True,False,False,743.320799271577,72.8429889177042,
158,0,786.0872879855066,728.3486518272155,229.8704186515547,88.46626714199265,86.93512970324846,True,False,False,713.305531697113,67.1462504806892,
159,0,782.6669839382611,713.915596226917,220.10010879636357,87.48853510737366,88.28174845489045,True,False,False,699.592142764622,68.0714420675581,
160,0,792.4162442151408,720.3447870339945,219.23925632880795,87.20330567314683,88.86548390275169,True,False,False,703.884822066156,69.2403250293012,
161,0,781.956157934393,738.4288854704254,221.5812345653338,87.5455938178926,90.01713159175074,True,False,False,719.556494714859,71.6521448661481,
162,0,784.4970455635427,729.844367153618,227.12542093392997,87.49056115786209,89.78845108959946,True,False,False,714.002656136853,70.3064241944776,
163,0,777.2540785125537,725.0278255169769,223.90047390123783,90.05569878100073,88.07080231847095,True,True,True,781.432984462819,71.8577406532553,Open_Bottom
164,0,819.4325688806288,762.5228091061934,230.27683274136535,87.83117999121741,88.29516801115177,True,True,False,821.090476131374,73.3965937495777,
165,0,808.8882229538943,755.2048254134199,221.42087188140727,87.06790535648726,86.76243291266624,False,True,False,760.812141334577,67.5640199628741,Close_Top
166,0,764.8966067397158,722.2487316209864,225.03874059534223,88.28590738158698,89.63170729715046,False,True,False,724.810186873586,64.9030248727597,
167,0,772.3729002396971,715.5231761093229,225.53897356915724,88.47816750757664,87.64205699616107,True,True,True,775.439437510465,70.196239414977,Open_Top
168,0,795.3789149721886,734.4482137677675,213.09682242868695,88.45711614068396,86.6390172196317,True,True,False,795.908054572383,72.190078092718,
169,0,791.4579890349336,733.7759608982965,210.86789790846302,87.06610401778129,89.18727592742066,True,True,False,793.017890141317,72.8253017665033,
170,0,781.0507737440115,726.9873630291656,227.3458184513978,87.27829088712016,87.89062810938472,True,True,False,784.739951514216,70.4215504139848,
171,0,795.7472645537332,717.1270067379762,230.19129347896984,89.8461928224995,87.86132027384596,True,True,False,791.331377475367,71.6330532296182,
172,0,796.7348460978633,736.7474239561144,221.64161839737596,90.92575471627818,88.3794552317961,True,True,False,797.835024383151,73.7862044678285,
173,0,793.4817751545523,733.1996230034455,228.52029407685131,89.08386508841144,86.1426819432605,True,True,False,794.912068655019,71.0068178284039,
174,0,780.5999958590698,733.2859888767805,224.69734645579354,90.45783728772486,87.11613813224098,True,True,False,786.106012888298,71.9053589926766,
175,0,779.5881641953966,733.8574836709091,225.45359561553894,87.44076737354165,88.32988503418655,True,False,False,716.672452835741,69.3016003157519,Close_Bottom
176,0,791.6889701269732,722.3206792197743,225.10496467777025,90.26645819556401,88.25753701250005,True,False,False,707.4174474154,68.3299996575197,
177,0,786.2368061086433,726.9545037742587,228.62612091839873,88.7903033823627,87.26328383495404,True,True,True,788.224683998908,70.8939837133952,Open_Bottom
178,0,819.531443079547,760.4485664732028,210.821457416025,86.41419566538693,88.89779632099065,True,True,False,819.730688961915,74.3189206031753,
179,0,819.6873980969082,770.0729448206782,206.01954553641602,86.62834925429665,89.68774210880454,True,False,True,740.707077390944,74.8275329475252,Close_Bottom
180,0,789.2634282422193,724.5534428959756,221.51995509131464,88.40722679136687,88.81014015489514,True,False,False,707.7684237657,69.3419433418721,
181,0,777.9993706882959,723.271147669785,224.49266829160356,86.91839662068152,93.1007877389144,True,False,True,781.480337040529,72.9530775573034,Open_Bottom
182,0,410.4306336073066,358.3651058865723,229.45473321294014,87.58301649324352,87.63689111298068,True,False,False,430.372375515961,4.86658344669797,
183,0,423.5003644132599,351.6148423096324,225.24342688280203,89.68985494861903,86.99048687107087,True,False,False,439.34580388159,5.05058165097893,
184,0,791.0276279904211,731.7400257959555,178.07427749428965,86.8754234484491,88.46805036014548,True,False,False,790.741082498093,74.5718797677,
185,0,783.5837578557732,732.8253576278978,184.50662732910953,87.73918905248804,89.7204248411381,True,True,False,786.316080369864,75.0628159220427,Open_Bottom
186,0,776.9817816088009,738.6901222955153,181.00835514212434,85.59402193942555,89.71105959558753,True,True,False,783.284511428862,74.580744708462,
187,0,776.902894679382,724.3358671241144,180.74171799722785,86.14850496179982,88.30374034150903,True,False,False,699.307410741526,71.932637398274,Close_Bottom
188,0,791.5769936861412,728.4087487827633,226.503062204272,88.30297579200051,88.21446546617501,True,False,False,711.986137994011,68.6694195002869,
189,0,797.9730708869863,721.3275066936761,232.83571092002242,89.98339393985364,90.66321832632059,True,True,True,794.245961115483,72.9957316226957,Open_Bottom
190,0,793.8936098444799,723.0449148146233,221.4621655472702,88.7898274752211,91.28246965425838,True,True,False,791.731099935602,73.4577806453431,
191,0,781.6973508648574,723.4397969490475,223.83526531954516,90.58316832548445,87.54898952384369,False,True,True,738.552404440183,68.7038966752399,Close_Top
192,0,776.6024878299129,718.4911536623815,230.7585706846429,88.09985689855394,86.31730937998638,False,True,False,735.570753605539,65.2311736319555,
193,0,777.2577757057963,709.8825695589935,224.2349660613379,86.9840233208751,89.90209463377205,True,True,True,776.879733941407,70.5464514893914,Open_Top
194,0,787.4101068220662,725.0096667238674,181.271432251615,87.06576751950901,87.83006838969105,True,True,False,786.437070325843,73.735133531748,
195,0,792.716339869288,718.4123232348542,184.6517724476961,89.51618773910022,87.89850826191218,True,True,True,787.969783262523,74.6969089172991,Close_Bottom
196,0,787.9519725835187,722.4498146937276,220.56720395212844,87.77393214386537,89.56954843302243,True,True,False,787.644619837715,71.9946013211745,
197,0,789.5754323319725,727.293637648712,229.38882071036542,87.47138507579993,87.57041822544171,True,False,True,711.696269042635,67.7192578353977,Close_Bottom
198,0,754.9174394615379,698.2146494840157,207.4507387709855,92.58404213798374,89.60096304731812,True,False,False,684.473024225503,69.1271762670495,
199,0,761.0006665612933,704.2383067997631,209.7032327013203,88.86730860464093,87.66935486462741,True,True,True,763.804527578023,70.7361817611747,Open_Bottom
200,0,783.2003652254614,729.6284132364476,223.61677292858576,87.69053236573063,88.45694785222756,True,True,False,786.796809433382,71.3725546792643,
201,0,784.8810467488453,725.5596327631611,223.33989157925157,87.69401345001181,88.67749746654152,True,True,False,786.693743674545,71.3624625767895,
202,0,836.5719430402897,776.512740995389,423.40877418394365,83.88433325223114,88.59401763946141,True,True,False,844.895768887433,55.3155218368705,
203,0,846.5262287254411,780.6250502073391,421.39799461861645,85.01085187251866,85.89001764152418,True,True,True,852.502599488572,55.6948392544066,Close_Bottom
